DAMAGE,ZIPCODE,ROOFCONSTRUCTION,EAVES,VENTSCREEN,EXTERIORSIDING,WINDOWPANE,DECKPORCHONGRADE,DECKPORCHELEVATED,PATIOCOVER,FENCE,YEARBUILT,LATITUDE,LONGITUDE,EMBER,FLAME,Distance,VSD
No Damage,,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Wood,No Windows,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,,38.52937898,-122.4696503,1,3.594988585,58.53858624,0
No Damage,,Asphalt,Unenclosed,No Vents,Wood,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,,38.52924607,-122.4694216,1,1.272316575,58.53858624,0
No Damage,,Asphalt,Enclosed,"Mesh Screen > 1/8""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Combustible,1960,38.49757744,-122.6539306,1,,58.52011641,0
Destroyed (>50%),,Asphalt,Unknown,"Mesh Screen > 1/8""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,1987,38.4540168,-122.6178134,1,3.416563034,58.50000187,0
No Damage,,Metal,No Eaves,No Vents,Metal,Single Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,1950,38.52673538,-122.5120933,,4.87334013,58.40504237,0
No Damage,,Metal,No Eaves,No Vents,Wood,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,2013,38.56148069,-122.5094562,2.483448315,,58.27741162,0
No Damage,,Asphalt,Unenclosed,No Vents,Stucco Brick Cement,Multi Pane,Wood,No Deck/Porch,Combustible,No Fence,2013,38.56159921,-122.5092193,,,58.27741162,0
No Damage,,Asphalt,Unenclosed,"Mesh Screen <= 1/8""",Wood,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Combustible,1969,38.43992466,-122.59196,,,58.27186038,0
No Damage,,Asphalt,Unenclosed,"Mesh Screen <= 1/8""",Wood,Multi Pane,Masonry/Concrete,No Deck/Porch,Combustible,Combustible,1972,38.43977418,-122.5921723,,,58.27186038,0
Destroyed (>50%),,Asphalt,Unknown,Unknown,Vinyl,Multi Pane,Wood,Wood,Combustible,No Fence,1985,38.4593168,-122.6206316,2,0.694626629,58.18160569,0
Destroyed (>50%),,Asphalt,Unknown,Unknown,Wood,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,1985,38.45949691,-122.6204662,2.797227189,2.298783302,58.18160569,0
No Damage,,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Wood,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Combustible,2001,38.46849913,-122.6348404,1,3.431487083,58.06521577,0
No Damage,,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Wood,Multi Pane,No Deck/Porch,Wood,No Patio Cover/Carport,Combustible,2001,38.46834489,-122.6346332,,2.217874289,58.06521577,0
No Damage,,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Wood,Multi Pane,Wood,Wood,No Patio Cover/Carport,Combustible,1979,38.48188073,-122.6533149,,0.587934434,58.03636206,0
Affected (1-9%),,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Wood,Multi Pane,Wood,Wood,No Patio Cover/Carport,Combustible,1979,38.48197377,-122.653561,,,58.03636206,0
No Damage,,Asphalt,Unenclosed,No Vents,Stucco Brick Cement,Single Pane,Wood,Wood,No Patio Cover/Carport,No Fence,1957,38.54972461,-122.4745277,,1.427307963,58.01739031,0
No Damage,,Metal,Unenclosed,"Mesh Screen > 1/8""",Stucco Brick Cement,Multi Pane,No Deck/Porch,No Deck/Porch,Non Combustible,No Fence,1966,38.58717916,-122.5200908,1,3.458936691,57.83650919,0
No Damage,,Metal,Unenclosed,"Mesh Screen > 1/8""",Stucco Brick Cement,Multi Pane,No Deck/Porch,No Deck/Porch,Non Combustible,No Fence,1966,38.58698517,-122.5201833,,3.458936691,57.83650919,0
No Damage,,Unknown,Unenclosed,"Mesh Screen <= 1/8""",Wood,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,1962,38.4674951,-122.6261638,,,57.83046072,0
No Damage,,Asphalt,Unenclosed,"Mesh Screen <= 1/8""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Non Combustible,1962,38.46736951,-122.6263954,1,,57.83046072,0
No Damage,,Asphalt,Unenclosed,"Mesh Screen <= 1/8""",Other,Multi Pane,Masonry/Concrete,No Deck/Porch,Combustible,No Fence,1977,38.44649856,-122.6097286,,,57.3454801,0
No Damage,,Asphalt,Unenclosed,"Mesh Screen <= 1/8""",Wood,Multi Pane,Masonry/Concrete,No Deck/Porch,Non Combustible,Non Combustible,1970,38.45596163,-122.6367844,,,57.27657664,0
No Damage,,Asphalt,Unenclosed,"Mesh Screen <= 1/8""",Wood,Multi Pane,No Deck/Porch,Wood,No Patio Cover/Carport,No Fence,1970,38.45615478,-122.6367745,,,57.27657664,0
No Damage,,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Stucco Brick Cement,Multi Pane,No Deck/Porch,Wood,No Patio Cover/Carport,Combustible,2001,38.46893199,-122.6356356,1,2.182725191,57.27548655,0
No Damage,,Asphalt,Unenclosed,"Mesh Screen <= 1/8""",Wood,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,,38.49054269,-122.5194422,,,57.18405695,0
Destroyed (>50%),,Metal,Unknown,Unknown,Wood,Multi Pane,No Deck/Porch,No Deck/Porch,Unknown,No Fence,,38.4906114,-122.5196886,,3.956176519,57.18405695,0
Destroyed (>50%),,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Stucco Brick Cement,Multi Pane,Wood,No Deck/Porch,No Patio Cover/Carport,Combustible,2005,38.46708324,-122.6320592,,2.434771538,57.17979185,0
No Damage,,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Stucco Brick Cement,Multi Pane,No Deck/Porch,Wood,No Patio Cover/Carport,Combustible,2001,38.46710336,-122.633683,,,56.95210156,0
No Damage,,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Stucco Brick Cement,Multi Pane,No Deck/Porch,Wood,No Patio Cover/Carport,Combustible,2001,38.46711818,-122.6339288,,,56.95210156,0
Affected (1-9%),,Metal,Enclosed,"Mesh Screen <= 1/8""",Wood,Multi Pane,No Deck/Porch,Composite,Combustible,No Fence,1930,38.53791522,-122.4730936,,0.469275922,56.88842382,0
No Damage,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1960,38.49765488,-122.6541804,,1.411787748,56.84848765,0
No Damage,,Metal,Unenclosed,No Vents,Wood,Multi Pane,Wood,No Deck/Porch,No Patio Cover/Carport,Combustible,1964,38.49777437,-122.6544127,1,3.438438892,56.84848765,0
Destroyed (>50%),,Asphalt,Unknown,Unknown,Wood,Unknown,No Deck/Porch,No Deck/Porch,Unknown,No Fence,1914,38.51859139,-122.576819,,2.954670906,56.77756087,0
No Damage,,Asphalt,Enclosed,"Mesh Screen > 1/8""",Wood,Multi Pane,Masonry/Concrete,No Deck/Porch,Combustible,Combustible,1985,38.53524041,-122.4752857,,1.815790772,56.69160287,0
No Damage,,Asphalt,Enclosed,"Mesh Screen <= 1/8""",Wood,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,1977,38.53619254,-122.4793502,,,56.65945063,0
Destroyed (>50%),,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Stucco Brick Cement,Multi Pane,Wood,No Deck/Porch,No Patio Cover/Carport,Combustible,2005,38.4670905,-122.6318128,,2.474768162,56.62500182,0
No Damage,,Asphalt,Unenclosed,"Mesh Screen <= 1/8""",Wood,Multi Pane,Masonry/Concrete,No Deck/Porch,Combustible,Combustible,1964,38.45473122,-122.6213656,,,56.53507466,0
Destroyed (>50%),,Metal,Unknown,Unknown,Other,Single Pane,No Deck/Porch,Wood,Combustible,No Fence,1998,38.46379474,-122.6090622,,0.395727396,56.53473988,0
Destroyed (>50%),,Metal,Unknown,"Mesh Screen > 1/8""",Wood,No Windows,Wood,Wood,Combustible,No Fence,1998,38.46397861,-122.6092063,2.657340257,1.44461906,56.53473988,0
Destroyed (>50%),,Asphalt,Unknown,"Mesh Screen > 1/8""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,Wood,No Patio Cover/Carport,No Fence,1973,38.46492216,-122.625447,,0.505128562,56.44619604,0
Destroyed (>50%),,Asphalt,Unknown,No Vents,Wood,Single Pane,Wood,No Deck/Porch,Combustible,No Fence,1973,38.46473081,-122.6254312,,,56.44619604,0
Destroyed (>50%),,Asphalt,Unknown,"Mesh Screen > 1/8""",Stucco Brick Cement,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,1985,38.47041086,-122.5821283,1,4.808947086,56.24522125,0
Destroyed (>50%),,Asphalt,Unknown,"Mesh Screen > 1/8""",Stucco Brick Cement,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,1985,38.47054697,-122.5823472,3,1.674131393,56.24522125,0
Destroyed (>50%),,Asphalt,Unknown,"Mesh Screen > 1/8""",Wood,Multi Pane,No Deck/Porch,Wood,Combustible,No Fence,,38.53780517,-122.4714126,,1.357778192,56.24081544,0
No Damage,,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Stucco Brick Cement,Single Pane,Masonry/Concrete,Wood,No Patio Cover/Carport,No Fence,1902,38.55092485,-122.4757895,,,56.09186532,0
No Damage,,Asphalt,Unenclosed,No Vents,Wood,Single Pane,Masonry/Concrete,Wood,No Patio Cover/Carport,No Fence,1902,38.5508946,-122.4760329,,,56.09186532,0
No Damage,,Asphalt,Unenclosed,"Mesh Screen <= 1/8""",Wood,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Combustible,1997,38.44566808,-122.6074394,,,56.01024033,0
No Damage,,Metal,No Eaves,No Vents,Metal,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,2009,38.5458938,-122.4731013,,0.694862068,55.9917997,0
No Damage,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2009,38.54588407,-122.4733444,,0.694862068,55.9917997,0
Destroyed (>50%),,Tile,Unknown,"Mesh Screen > 1/8""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,1950,38.45442639,-122.6209208,1,3.944916725,55.92270609,0
Destroyed (>50%),,Asphalt,Unknown,"Mesh Screen <= 1/8""",Stucco Brick Cement,Single Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,1961,38.49367908,-122.61039,4.958404404,5.223162174,55.89665614,0
Destroyed (>50%),,Wood,Unknown,Unknown,Wood,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,1961,38.49352848,-122.6101866,2,,55.89665614,0
No Damage,,Asphalt,No Eaves,"Mesh Screen <= 1/8""",Wood,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,1949,38.44563879,-122.569586,,0.872352242,55.88136264,0
No Damage,,Asphalt,Unenclosed,"Mesh Screen <= 1/8""",Wood,Multi Pane,Masonry/Concrete,No Deck/Porch,Combustible,Combustible,1949,38.44549898,-122.5693715,,2.963741302,55.88136264,0
No Damage,,Asphalt,Enclosed,"Mesh Screen <= 1/8""",Wood,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,1885,38.53759604,-122.4784745,,0.473302841,55.85048194,0
Destroyed (>50%),,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Stucco Brick Cement,Multi Pane,Wood,No Deck/Porch,No Patio Cover/Carport,Combustible,2005,38.4670735,-122.631568,,2.474768162,55.83038236,0
Destroyed (>50%),,Unknown,Unknown,Unknown,Unknown,Unknown,No Deck/Porch,Wood,Combustible,Non Combustible,1900,38.54338127,-122.4777498,,1.794558167,55.8245643,0
Destroyed (>50%),,Asphalt,Unknown,Unknown,Stucco Brick Cement,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Non Combustible,1900,38.54356546,-122.477886,,1.9547019,55.8245643,0
Destroyed (>50%),,Wood,Unenclosed,No Vents,Wood,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Non Combustible,1930,38.45131638,-122.6151521,,,55.723427,0
Destroyed (>50%),,Asphalt,Enclosed,No Vents,Wood,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,1930,38.45112654,-122.6151314,,,55.723427,0
Destroyed (>50%),,Asphalt,Enclosed,"Mesh Screen > 1/8""",Wood,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,1965,38.53537681,-122.4735337,,0.418277532,55.72100274,0
No Damage,,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Wood,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,1920,38.54043112,-122.4721905,2,,55.71916188,0
No Damage,,Asphalt,Enclosed,"Mesh Screen > 1/8""",Wood,Multi Pane,Wood,Wood,No Patio Cover/Carport,Combustible,1990,38.49785792,-122.6519121,1,0.817793071,55.54363695,0
No Damage,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1990,38.49784569,-122.6516702,,0.817793071,55.54363695,0
No Damage,,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Wood,Multi Pane,Masonry/Concrete,No Deck/Porch,Combustible,No Fence,,38.53628978,-122.4764587,,,55.52427999,0
No Damage,,Asphalt,Unenclosed,No Vents,Wood,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Combustible,,38.53610059,-122.4765333,,,55.52427999,0
No Damage,,Metal,Unenclosed,"Mesh Screen > 1/8""",Wood,Multi Pane,Masonry/Concrete,Wood,Combustible,No Fence,1925,38.57208987,-122.5184141,2.669475547,4.55327177,55.3944916,0
Destroyed (>50%),,Asphalt,Unknown,No Vents,Wood,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,1925,38.57194322,-122.5182083,2,,55.3944916,0
Destroyed (>50%),,Asphalt,Unenclosed,No Vents,Wood,Single Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,1980,38.52870083,-122.6117522,2,2.056251049,55.36155033,0
No Damage,,Asphalt,Unenclosed,Unscreened,Stucco Brick Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Combustible,1995,38.44095928,-122.5959921,,,55.35662909,0
No Damage,,Asphalt,Unenclosed,"Mesh Screen <= 1/8""",Wood,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,1994,38.44077021,-122.595928,,,55.35662909,0
No Damage,,Metal,Enclosed,"Mesh Screen <= 1/8""",Wood,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,1995,38.56868193,-122.5050864,1,,55.30497036,0
Affected (1-9%),,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,Wood,Non Combustible,Combustible,2005,38.46665213,-122.6318114,,,55.2844506,0
No Damage,,Asphalt,Unenclosed,"Mesh Screen <= 1/8""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,Non Combustible,Combustible,2005,38.46667635,-122.6320526,,,55.2844506,0
Destroyed (>50%),,Metal,Unknown,"Mesh Screen > 1/8""",Wood,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,1958,38.45173925,-122.6169152,,1.235713005,55.19889062,0
No Damage,,Asphalt,Unenclosed,"Mesh Screen <= 1/8""",Wood,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Combustible,1930,38.45613656,-122.6247613,1,,55.12287848,0
Destroyed (>50%),,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Wood,Multi Pane,Wood,No Deck/Porch,No Patio Cover/Carport,No Fence,1979,38.44574098,-122.5981708,,0.358852416,55.11155032,0
Destroyed (>50%),,Other,No Eaves,Unknown,Vinyl,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,1979,38.44578449,-122.5984115,,0.711006105,55.11155032,0
No Damage,,Metal,Enclosed,"Mesh Screen > 1/8""",Wood,Multi Pane,Wood,Wood,Combustible,No Fence,,38.56773304,-122.5536559,,,54.70476326,0
No Damage,,Metal,Enclosed,No Vents,Wood,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,,38.56792034,-122.5535618,,,54.70476326,0
Destroyed (>50%),,Asphalt,Unknown,"Mesh Screen > 1/8""",Stucco Brick Cement,Multi Pane,Wood,Wood,No Patio Cover/Carport,No Fence,1980,38.52639598,-122.6121259,,4.473259449,54.58012527,0
Destroyed (>50%),,Asphalt,Unknown,"Mesh Screen > 1/8""",Stucco Brick Cement,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,1980,38.52657348,-122.6119765,1,5.479513645,54.58012527,0
No Damage,,Tile,Unenclosed,"Mesh Screen > 1/8""",Stucco Brick Cement,Multi Pane,Composite,Wood,No Patio Cover/Carport,No Fence,1930,38.52811708,-122.4842092,,,54.5131251,0
No Damage,,Metal,No Eaves,No Vents,Metal,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,1976,38.55362754,-122.5287667,2,1.541954994,54.47583143,0
No Damage,,Asphalt,No Eaves,"Mesh Screen <= 1/8""",Metal,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,1976,38.55345051,-122.5286169,2,1.375698209,54.47583143,0
No Damage,,Asphalt,Unenclosed,No Vents,Wood,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,1959,38.45980071,-122.6307695,,,54.46729753,0
No Damage,,Asphalt,No Eaves,"Mesh Screen <= 1/8""",Wood,Multi Pane,Wood,Wood,Combustible,No Fence,1998,38.52212913,-122.5647563,,10.40977287,54.36212785,0
Destroyed (>50%),,Concrete,No Eaves,No Vents,Stucco Brick Cement,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,1998,38.52231277,-122.5648803,,0.283285081,54.36212785,0
No Damage,,Tile,Unenclosed,"Mesh Screen > 1/8""",Wood,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Combustible,1959,38.46075401,-122.6295419,,,54.33328502,0
No Damage,,Asphalt,Unenclosed,No Vents,Wood,No Windows,No Deck/Porch,No Deck/Porch,Combustible,No Fence,1987,38.53618871,-122.4791052,,,54.09777076,0
No Damage,,Asphalt,Enclosed,"Mesh Screen <= 1/8""",Wood,Multi Pane,Wood,No Deck/Porch,Combustible,Combustible,1987,38.53612897,-122.4788672,1,,54.09777076,0
No Damage,,Metal,No Eaves,No Vents,Wood,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Combustible,,38.56726935,-122.5537902,,,54.06097848,0
No Damage,,Asphalt,Enclosed,"Mesh Screen <= 1/8""",Wood,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,1956,38.53175958,-122.6497923,1,3.300242901,53.96883374,0
No Damage,,Asphalt,No Eaves,No Vents,Wood,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,1956,38.53194545,-122.6497044,1,3.715714455,53.96883374,0
No Damage,,Asphalt,Unenclosed,No Vents,Wood,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,1938,38.53391781,-122.6488158,,0.377576619,53.95491913,0
No Damage,,Asphalt,Enclosed,"Mesh Screen > 1/8""",Wood,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,1935,38.5789731,-122.5136344,,0.380601436,53.74177783,0
Destroyed (>50%),,Wood,Unenclosed,Unknown,Wood,Multi Pane,Wood,No Deck/Porch,No Patio Cover/Carport,No Fence,1935,38.57878808,-122.5137338,,0.380601436,53.74177783,0
No Damage,,Metal,No Eaves,No Vents,Stucco Brick Cement,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Non Combustible,1890,38.5529992,-122.4879745,1,1.018483043,53.72458529,0
No Damage,,Metal,Unenclosed,No Vents,Wood,Multi Pane,Masonry/Concrete,Wood,No Patio Cover/Carport,Combustible,1890,38.55318437,-122.4880711,1,1.018483043,53.72458529,0
No Damage,,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Other,Multi Pane,Masonry/Concrete,Wood,No Patio Cover/Carport,No Fence,1979,38.44870944,-122.6150207,,,53.67583117,0
No Damage,,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Other,Multi Pane,Masonry/Concrete,Wood,No Patio Cover/Carport,No Fence,1979,38.44853749,-122.6148618,,,53.67583117,0
No Damage,,Tile,Enclosed,No Vents,Stucco Brick Cement,Multi Pane,No Deck/Porch,Masonry/Concrete,Combustible,Non Combustible,1985,38.57876067,-122.5528403,2,2.783151388,53.56143384,0
Affected (1-9%),,Tile,Unenclosed,"Mesh Screen > 1/8""",Stucco Brick Cement,Multi Pane,No Deck/Porch,No Deck/Porch,Combustible,Non Combustible,1985,38.57862172,-122.5530476,1,6.06849432,53.56143384,0
No Damage,,Asphalt,Enclosed,"Mesh Screen <= 1/8""",Wood,Single Pane,Masonry/Concrete,No Deck/Porch,Combustible,No Fence,1954,38.52411724,-122.5481011,,,53.54527729,0
No Damage,,Asphalt,Unenclosed,No Vents,Wood,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,1954,38.52430222,-122.5480273,1,,53.54527729,0
No Damage,,Metal,Unenclosed,"Mesh Screen <= 1/8""",Wood,Single Pane,No Deck/Porch,Wood,No Patio Cover/Carport,No Fence,1965,38.55426234,-122.5279812,1,1.17583251,53.51640592,0
No Damage,,Metal,Unenclosed,"Mesh Screen <= 1/8""",Wood,Multi Pane,Wood,No Deck/Porch,No Patio Cover/Carport,No Fence,1965,38.55432977,-122.5282176,,,53.51640592,0
No Damage,,Asphalt,Unenclosed,"Mesh Screen <= 1/8""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,Unknown,No Patio Cover/Carport,Combustible,2005,38.46575227,-122.6313376,,,53.44736772,0
Affected (1-9%),,Asphalt,Unenclosed,"Mesh Screen > 1/8""",Wood,Multi Pane,Masonry/Concrete,Composite,No Patio Cover/Carport,Combustible,2005,38.46593716,-122.6312448,,,53.44736772,0
No Damage,,Asphalt,Enclosed,"Mesh Screen <= 1/8""",Wood,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Combustible,1977,38.53600051,-122.4793907,,,53.3931725,0
No Damage,,Asphalt,Unenclosed,Unscreened,Stucco Brick Cement,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Non Combustible,1999,38.53613588,-122.4796007,,,53.3931725,0
Destroyed (>50%),,Asphalt,Unknown,Unknown,Stucco Brick Cement,Multi Pane,Wood,Wood,No Patio Cover/Carport,No Fence,1981,38.55262007,-122.529703,2.750136035,2.670057535,53.38274814,0
Destroyed (>50%),,Asphalt,Unknown,Unknown,Stucco Brick Cement,Multi Pane,Wood,Wood,No Patio Cover/Carport,No Fence,1981,38.55243989,-122.5295731,3,2.670057535,53.38274814,0
No Damage,,Asphalt,No Eaves,No Vents,Metal,Single Pane,Masonry/Concrete,No Deck/Porch,Combustible,No Fence,1950,38.57799571,-122.5267107,1,1.779880166,53.31464268,0
No Damage,,Metal,No Eaves,No Vents,Metal,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,1998,38.45502259,-122.6079658,2,7.139477253,53.26173558,0
No Damage,,Metal,No Eaves,No Vents,Metal,Multi Pane,Masonry/Concrete,No Deck/Porch,Non Combustible,No Fence,1998,38.45514668,-122.6077473,2,0.532378912,53.26173558,0
No Damage,,Asphalt,Enclosed,No Vents,Wood,Single Pane,Wood,Wood,No Patio Cover/Carport,No Fence,1885,38.53707008,-122.4787504,,,53.21067818,0
No Damage,,Asphalt,Unenclosed,No Vents,Wood,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,1969,38.60945956,-122.5762307,,1.597816706,53.11697209,0
No Damage,,Tile,Unenclosed,No Vents,Stucco Brick Cement,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,1969,38.60956486,-122.5760026,2,1.597816706,53.11697209,0
No Damage,,Metal,Unenclosed,"Mesh Screen > 1/8""",Wood,Multi Pane,Masonry/Concrete,No Deck/Porch,Combustible,Combustible,1930,38.53682387,-122.4704999,,1.881577134,53.05403976,0
No Damage,,Metal,Unenclosed,"Mesh Screen > 1/8""",Wood,Multi Pane,Masonry/Concrete,Wood,Non Combustible,No Fence,,38.53700474,-122.470623,,1.881577134,53.05403976,0
No Damage,,Concrete,No Eaves,No Vents,Stucco Brick Cement,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Non Combustible,,38.58521468,-122.5383557,1,2.740411758,53.02173404,0
