DAMAGE,ZIPCODE,ROOFCONSTR,EAVES,VENTSCREEN,EXTERIORSI,WINDOWPANE,VSD ,YEARBUILT,Distance,EMBER,FLAME,LATITUDE,LONGITUDE
No Damage,93001,,,,,,,,193.9033634,0.20337538,13.0313549,34.32582349,-119.2826219
No Damage,93001,,,,,,,,38.24474358,0,10.03890324,34.3259772,-119.2834491
No Damage,93001,,,,,,,,37.99401418,0.428506266,1.709279895,34.325818,-119.282594
No Damage,93001,,,,,,,,94.25844463,0,9.713120461,34.3261326,-119.2839524
No Damage,,,,,,,,,37.99401418,0,8.888858795,34.32590851,-119.2830471
Destroyed (>50%),93061,Fire Resistant,Unenclosed,No Vents,Combustible,Single Pane,,,1.099127669,0,,34.38766849,-119.0555291
Destroyed (>50%),93061,Fire Resistant,Unenclosed,No Vents,Fire Resistant,Unknown,,,1889.12809,0,,34.39098164,-119.0493927
Destroyed (>50%),93061,Combustible,Unknown,Unknown,Unknown,Unknown,,,45.72960653,0,,34.387376,-119.055566
No Damage,93061,,,,,,,,40.45517521,0,,34.388002,-119.055453
No Damage,93061,,,,,,,,40.45517521,0,,34.38752465,-119.0555379
Destroyed (>50%),93061,Fire Resistant,Unenclosed,Unknown,Fire Resistant,Unknown,,,1.099127669,0,,34.38751417,-119.0555385
No Damage,93061,,,,,,,,183.4185687,0.150390896,,34.38691826,-119.0558647
No Damage,93061,,,,,,,,1089.27723,0,,34.38507594,-119.0588448
No Damage,93061,,,,,,,,42.10118735,0,,34.38796751,-119.0554683
No Damage,,,,,,,,,55.02636745,0.208419054,,34.32168491,-119.3819059
No Damage,,,,,,,,,176.633457,0,,34.3217874,-119.381402
No Damage,,,,,,,,,8.406148485,0,,34.3217874,-119.381402
No Damage,,,,,,,,,55.02636745,0.191598918,,34.32174854,-119.381593
No Damage,,,,,,,,,194.8822459,0.068050266,,34.32174855,-119.381593
No Damage,,,,,,,,,8.406148485,0,,34.3217874,-119.381402
No Damage,,,,,,,,,14.54630796,0,,34.3217874,-119.381402
No Damage,93023,,,,,,,,335.0217331,0,,34.465044,-119.259321
No Damage,93023,,,,,,,,534.050956,,,34.464757,-119.260499
No Damage,,Unknown,Not Applicable,Unknown,Unknown,Unknown,,,2139.692917,0.259627686,14.44123745,34.30208012,-119.269243
No Damage,,,,,,,,,16.05988288,0,,34.33017174,-119.2863025
No Damage,,,,,,,,,939.3886186,0.412698296,11.7082777,34.33654756,-119.288423
No Damage,93023,,,,,,,,14.8424113,0,,34.46749095,-119.2552812
No Damage,93023,,,,,,,,49.27678008,0.002114936,,34.46570752,-119.2561355
No Damage,93023,,,,,,,,49.27678008,0,,34.46556954,-119.2562123
No Damage,93023,,,,,,,,14.8424113,0,,34.467529,-119.255253
No Damage,93023,,,,,,,,56.32991112,0,,34.4689132,-119.2531921
Affected (1-9%),,Fire Resistant,Unenclosed,No Vents,Fire Resistant,Multi Pane,,1957,1990.569794,0,,34.37359765,-119.0593801
No Damage,,,,,,,,,315.5959035,0,,34.45013837,-119.4160338
No Damage,,,,,,,,,1202.481375,0.190855238,,34.449581,-119.419505
Destroyed (>50%),,Fire Resistant,Not Applicable,Unknown,Combustible,Unknown,,,315.5959035,0,,34.45071099,-119.4149348
No Damage,,,,,,,,,576.7174042,0,,34.41203305,-119.3816029
Destroyed (>50%),,Fire Resistant,Unknown,Unknown,Combustible,Single Pane,,,1143.876058,0,,34.41464031,-119.4062024
No Damage,,,,,,,,,84.8538932,0,,34.40979,-119.3724581
No Damage,,,,,,,,,111.6043723,0,,34.40979,-119.3724581
No Damage,,,,,,,,,22.488176,0,,34.40979,-119.3724581
No Damage,,,,,,,,,51.2305598,0,,34.410286,-119.373597
No Damage,,,,,,,,,49.08125295,0,,34.4103779,-119.3757983
No Damage,,,,,,,,,326.8248126,0,,34.41207533,-119.384492
No Damage,,,,,,,,,326.8248126,0,,34.41209744,-119.3840755
No Damage,,,,,,,,,22.488176,0,,34.410286,-119.373597
No Damage,,,,,,,,,215.5999574,0.020014174,,34.40979,-119.3724581
No Damage,,,,,,,,,48.59212613,0,,34.40979,-119.3724581
No Damage,,,,,,,,,215.5999574,0,,34.410294,-119.373458
No Damage,,,,,,,,,230.54975,0,,34.40979,-119.3724581
No Damage,,,,,,,,,512.4212383,0,,34.41220917,-119.3821473
No Damage,,,,,,,,,49.08125295,0,,34.41016516,-119.3746165
No Damage,,,,,,,,,167.317514,0,,34.410136,-119.37457
Destroyed (>50%),,Fire Resistant,Unknown,Unknown,Fire Resistant,Multi Pane,,1960,4.344083968,0,6.125060081,34.3287635,-119.2859252
Destroyed (>50%),,Fire Resistant,Unknown,Unknown,Fire Resistant,Single Pane,,1960,4.344083968,0.071628282,11.38392544,34.3287635,-119.2859252
No Damage,93022,,,,,,,,15.92938014,0,9.436671257,34.40964124,-119.2788674
No Damage,93022,,,,,,,,46.27878257,0.215677897,1.538405657,34.40971269,-119.2794545
No Damage,93022,,,,,,,,70.90218544,0,2.249944925,34.40923397,-119.2775351
No Damage,93022,,,,,,,,15.92938014,0,3.564140081,34.4093964,-119.277621
No Damage,93022,,,,,,,,119.6841036,0.006791992,9.787680626,34.40996616,-119.2801095
No Damage,93022,,,,,,,,78.48123335,0.050369602,8.586924553,34.40998932,-119.2783437
No Damage,93022,,,,,,,,165.8422471,0.569409722,12.76351833,34.410009,-119.27858
No Damage,93022,,,,,,,,45.30037841,0,,34.409577,-119.278928
No Damage,93022,,,,,,,,65.63508718,0,9.264004707,34.40928828,-119.277566
No Damage,93022,,,,,,,,46.27878257,0.135808377,13.03668594,34.40983497,-119.2797765
No Damage,93022,,,,,,,,119.6841036,0.097245009,11.75300026,34.4100791,-119.2803087
No Damage,93022,,,,,,,,119.0418995,0.078775906,,34.4097243,-119.2794851
Affected (1-9%),,Fire Resistant,Unenclosed,No Vents,Fire Resistant,Multi Pane,,,196.8852866,0,8.005525589,34.4100791,-119.2803087
No Damage,93022,,,,,,,,350.324523,0.143691542,11.20100975,34.4100791,-119.2803087
No Damage,93023,,,,,,,,116.0641756,0,,34.47211118,-119.2275351
No Damage,93023,,,,,,,,178.5525361,0,,34.4718259,-119.2316265
No Damage,93024,Unknown,Unknown,Unknown,Unknown,Unknown,,,291.2494125,0,,34.453832,-119.148011
Minor (10-25%),93024,Unknown,Not Applicable,Unknown,Unknown,Unknown,,,291.2494125,0,11.78871346,34.453832,-119.148011
No Damage,,,,,,,,,243.2592965,0,,34.40665951,-119.4608723
Destroyed (>50%),93024,Fire Resistant,Unenclosed,Screened,Combustible,Unknown,,,0,0.152027452,7.585487366,34.43362836,-119.1413056
No Damage,93024,,,,,,,,53.03258176,0.055311957,,34.43534654,-119.1418632
No Damage,93024,,,,,,,,2.386472443,0,7.797904968,34.43323866,-119.141314
Destroyed (>50%),93024,Fire Resistant,Unknown,Unknown,Combustible,Unknown,,1998,0,0.031727837,2.539537191,34.433149,-119.1413165
No Damage,93024,,,,,,,,41.3294187,0.059236247,2.648905993,34.43356682,-119.1413065
No Damage,93024,,,,,,,,53.03258176,0,,34.43559063,-119.1418562
No Damage,93024,,,,,,,,52.64253312,0.064878065,1.105256319,34.43426869,-119.1412958
No Damage,93024,,,,,,,,29.46155564,0,1.167631865,34.43416858,-119.1412974
No Damage,93024,,,,,,,,18.28024042,0.08514228,3.402823687,34.43333259,-119.1413114
No Damage,93024,,,,,,,,14.3127754,0,7.797904968,34.43333968,-119.1413112
No Damage,93024,,,,,,,,95.20664087,0,0.844142377,34.43466009,-119.1412899
No Damage,93024,,,,,,,,46.68160098,0.083708496,0.908306718,34.43428533,-119.1412956
Destroyed (>50%),93024,Fire Resistant,Unknown,Screened,Fire Resistant,Single Pane,,1986,19.72808995,0.141188694,,34.43635257,-119.1418512
No Damage,93024,,,,,,,,93.09768832,0,9.584612846,34.433149,-119.1413165
No Damage,93024,,,,,,,,2.386472443,0.026915961,8.723983765,34.43316501,-119.1413161
No Damage,93024,,,,,,,,32.95955973,0,,34.434995,-119.141303
No Damage,93024,,,,,,,,12.54841551,0,,34.43320638,-119.1413149
No Damage,93024,,,,,,,,18.28024042,0,3.402823687,34.43320372,-119.141315
No Damage,93024,,,,,,,,41.3294187,0.025553792,7.839679241,34.43369282,-119.1413046
No Damage,93024,,,,,,,,12.54841551,0,0.848056734,34.43324258,-119.1413139
Destroyed (>50%),93024,Fire Resistant,Unenclosed,Screened,Combustible,Unknown,,,0,0.152027452,7.585487366,34.43362836,-119.1413056
No Damage,93024,,,,,,,,58.18696197,0.083171658,,34.43607837,-119.1418524
No Damage,93024,,,,,,,,0,0.13949585,7.585487366,34.4335244,-119.1413072
No Damage,93024,,,,,,,,29.46155564,0,1.731334925,34.43426955,-119.1412958
No Damage,93024,,,,,,,,24.9018017,0.164993625,1.732892036,34.435044,-119.143043
No Damage,93024,,,,,,,,24.9018017,0.001729329,10.89278698,34.435044,-119.143043
Destroyed (>50%),93024,Fire Resistant,Not Applicable,Screened,Combustible,Single Pane,,1998,0,0,3.389055729,34.433149,-119.1413165
No Damage,93024,,,,,,,,52.64253312,0.174069689,2.414636374,34.43414855,-119.1412977
No Damage,93024,,,,,,,,0,0.13949585,7.585487366,34.4335244,-119.1413072
No Damage,93024,,,,,,,,57.83066918,0,1.731334925,34.43402061,-119.1412996
Destroyed (>50%),93024,Fire Resistant,Unenclosed,Unknown,Combustible,Unknown,,,5.444806996,0.103507894,4.416422844,34.43379099,-119.1413031
No Damage,93024,,,,,,,,93.01975368,0.288559977,,34.43507533,-119.1415169
Destroyed (>50%),93024,Fire Resistant,Unknown,Unknown,Combustible,Unknown,,1998,0,0.031727837,3.389055729,34.433149,-119.1413165
No Damage,93024,,,,,,,,94.28302623,0.208293186,,34.43613664,-119.1418526
Destroyed (>50%),93024,Fire Resistant,Not Applicable,Screened,Combustible,Single Pane,,1998,0,0,2.539537191,34.433149,-119.1413165
No Damage,93024,,,,,,,,16.89745702,0,0.848056734,34.43336488,-119.1413105
No Damage,93024,,,,,,,,32.95955973,0,,34.435061,-119.141394
No Damage,93024,,,,,,,,896.3428669,0,2.303413868,34.435044,-119.143043
Destroyed (>50%),,Fire Resistant,Unknown,Unknown,Fire Resistant,Single Pane,,,0,0.004985623,,34.4706687,-119.2253105
Destroyed (>50%),,Fire Resistant,Not Applicable,Unknown,Fire Resistant,Single Pane,,,0,0.187810059,,34.47066523,-119.225307
Destroyed (>50%),,Fire Resistant,Not Applicable,Unknown,Fire Resistant,Single Pane,,,26.32493018,0.062396512,,34.47080511,-119.2256548
Destroyed (>50%),,Fire Resistant,Unknown,Unknown,Fire Resistant,Single Pane,,,0,0.004985623,,34.4706687,-119.2253105
No Damage,93023,,,,,,,,26.32493018,0,,34.47091276,-119.2257878
No Damage,93023,,,,,,,,116.0641756,0,,34.47291538,-119.2261133
No Damage,93023,,,,,,,,11.09305581,0.154643962,,34.47070511,-119.2253668
Destroyed (>50%),,Fire Resistant,Not Applicable,Unknown,Fire Resistant,Single Pane,,,0,0.187810059,,34.47066523,-119.225307
No Damage,93023,,,,,,,,93.53583577,0.007090251,,34.47178566,-119.2239072
No Damage,93023,,,,,,,,93.53583577,0.046617703,,34.471628,-119.223868
No Damage,93024,,,,,,,,45.70973147,0,,34.47960069,-119.2167988
No Damage,93024,,,,,,,,9.84997632,0,,34.479637,-119.216719
No Damage,93024,,,,,,,,9.84997632,0,,34.479637,-119.216719
No Damage,93024,,,,,,,,367.3834822,0,,34.4772042,-119.2193121
No Damage,93024,,,,,,,,45.70973147,0,,34.479606,-119.216778
No Damage,,,,,,,,,5.629906833,0,13.94049072,34.34779087,-119.1482773
No Damage,,,,,,,,,1935.386152,0.388313666,7.422912598,34.36270089,-119.1556942
No Damage,,,,,,,,,261.7131417,0.077681885,2.604791403,34.34795411,-119.1494275
No Damage,,,,,,,,,95.44260722,0.126899957,,34.34785826,-119.1483556
No Damage,,,,,,,,,5.629906833,0,13.59097385,34.347837,-119.148324
No Damage,,,,,,,,,754.6883363,0.18432034,,34.35293908,-119.1533109
No Damage,,,,,,,,,754.6883363,0.434378662,10.5189352,34.354887,-119.153848
No Damage,,,,,,,,,265.4205873,0,1.552440643,34.34724266,-119.1475141
No Damage,93024,,,,,,,,5.707079457,0,11.51761436,34.43907856,-119.1860779
No Damage,93024,,,,,,,,56.04808978,0.024085829,15.80480862,34.43742889,-119.1881033
No Damage,93024,,,,,,,,5.540317759,0.149820421,11.4079504,34.43922982,-119.1857432
No Damage,93024,,,,,,,,5.707079457,0.074571262,11.51761436,34.43913239,-119.1859451
No Damage,93024,,,,,,,,127.901805,0.333284776,11.71802425,34.43810011,-119.1882583
No Damage,93024,,,,,,,,5.540317759,0.147820774,11.04715729,34.43918855,-119.1858253
No Damage,93024,,,,,,,,107.1527748,0,,34.4389926,-119.1862899
No Damage,93024,,,,,,,,231.7842628,0.582445747,11.94462872,34.440454,-119.185701
No Damage,93024,,,,,,,,56.04808978,0.330381063,10.44529438,34.43764987,-119.1881546
No Damage,93024,,,,,,,,513.8498148,0.056658257,8.26248455,34.4382105,-119.1882512
No Damage,93024,,,,,,,,127.901805,,,34.4380685,-119.1882562
No Damage,93024,,,,,,,,29.40755083,0.024795736,9.548556328,34.4399945,-119.1862202
No Damage,93024,,,,,,,,130.2935414,0,12.1434927,34.4399945,-119.1862202
No Damage,93024,,,,,,,,8.377907161,0,9.038752556,34.4399945,-119.1862202
No Damage,93024,,,,,,,,97.74301065,0.354175754,1.367782712,34.4399945,-119.1862202
No Damage,93024,,,,,,,,92.06929699,0,11.25048161,34.4399945,-119.1862202
No Damage,93024,,,,,,,,8.377907161,0.037724881,12.46268272,34.4399945,-119.1862202
No Damage,93024,,,,,,,,66.49359251,0.162669271,1.504054785,34.4399945,-119.1862202
No Damage,93024,,,,,,,,97.74301065,0.487522244,13.49932671,34.4399945,-119.1862202
Destroyed (>50%),,Fire Resistant,Not Applicable,Unknown,Fire Resistant,Unknown,,,310.526414,0.110826959,1.426263571,34.4501287,-119.1579067
No Damage,93024,,,,,,,,367.3834822,0.060928141,,34.4736217,-119.2159982
No Damage,,,,,,,,,2688.972145,0.039736532,,34.31800614,-119.3623674
Destroyed (>50%),,Fire Resistant,Unknown,Unknown,Fire Resistant,Unknown,,,3.329439237,0,1.025764823,34.4445758,-119.1602919
No Damage,93024,,,,,,,,4.319097348,0.100120985,16.44996643,34.43774621,-119.161268
No Damage,93024,,,,,,,,22.94463538,0.071945801,14.50723171,34.43882284,-119.1612512
Destroyed (>50%),,Combustible,Unknown,Unknown,Combustible,Unknown,,,273.6069229,0.215131836,11.14960766,34.4445758,-119.1602919
No Damage,93024,,,,,,,,22.94463538,0.068968099,14.50723171,34.43874792,-119.161253
Destroyed (>50%),93024,Fire Resistant,Unenclosed,Unknown,Fire Resistant,Multi Pane,,,9.221103704,0.144496121,10.90081692,34.4445758,-119.1602919
No Damage,93024,,,,,,,,45.67906619,0.208966336,1.541571379,34.43853475,-119.1612582
No Damage,93024,,,,,,,,52.59673395,0.404148627,10.54128456,34.439791,-119.1604544
No Damage,93024,,,,,,,,32.70287906,0.04672526,13.91605949,34.43871802,-119.1612537
No Damage,93024,,,,,,,,11.31474587,0.194708252,9.803917885,34.4382599,-119.1612633
No Damage,93024,,,,,,,,7.855157754,0.037370334,14.3805542,34.43809121,-119.1612648
Affected (1-9%),93024,Fire Resistant,Unenclosed,Screened,Fire Resistant,Multi Pane,,,0,0.109275716,14.3805542,34.43809959,-119.1612648
Destroyed (>50%),93024,Fire Resistant,Unknown,Unknown,Fire Resistant,Unknown,,,3.329439237,0.094229329,10.05919552,34.4445758,-119.1602919
No Damage,93024,,,,,,,,58.50166039,0.128711344,10.64524174,34.43747562,-119.1612705
No Damage,93024,,,,,,,,52.59673395,0.154838053,10.59613991,34.43989562,-119.1609594
No Damage,93024,,,,,,,,165.8356538,0,10.92677784,34.439937,-119.1611539
No Damage,93024,,,,,,,,7.855157754,0.119219021,14.01680946,34.43810351,-119.1612647
No Damage,93024,,,,,,,,12.11102158,0.10563463,10.79979038,34.4445758,-119.1602919
No Damage,93024,,,,,,,,4.319097348,0.116111654,16.44996643,34.43772111,-119.1612683
No Damage,93024,,,,,,,,67.86647019,,,34.43918798,-119.1612423
No Damage,93024,,,,,,,,28.89029457,0.352466092,14.06641483,34.43880903,-119.1612515
Destroyed (>50%),93024,Fire Resistant,Unenclosed,Unknown,Fire Resistant,Multi Pane,,,9.221103704,0.301581217,9.305181503,34.4445758,-119.1602919
No Damage,93024,,,,,,,,95.54883438,0.022852919,9.735456467,34.43830683,-119.1612629
No Damage,93024,,,,,,,,268.9008651,0.070476074,7.544902325,34.4637248,-119.1799431
Destroyed (>50%),,Fire Resistant,Unknown,Screened,Fire Resistant,Unknown,,1987,132.7757291,0,,34.450834,-119.644647
No Damage,93108,,,,,,,,90.90523697,0,,34.45241681,-119.6427372
No Damage,,,,,,,,,1188.656575,0,,34.5259012,-119.2176032
No Damage,93003,,,,,,,,342.8805705,0.41541843,,34.2913805,-119.2255328
No Damage,93003,,,,,,,,44.09267084,0,14.91358089,34.290901,-119.2262515
Destroyed (>50%),,Fire Resistant,Unknown,Screened,Fire Resistant,Unknown,,,0,0,0.742734432,34.28516129,-119.2264081
Destroyed (>50%),,Fire Resistant,Unknown,Screened,Fire Resistant,Unknown,,,0,0,0.598905683,34.28516129,-119.2264081
Destroyed (>50%),,Fire Resistant,Not Applicable,Unknown,Combustible,Unknown,,,209.3416052,0,1.616571665,34.42999466,-119.1260086
Affected (1-9%),,Fire Resistant,Not Applicable,Screened,Fire Resistant,Unknown,,,0,0,,34.490331,-119.511037
Destroyed (>50%),,Combustible,Unknown,Unknown,Combustible,Single Pane,,,0,0,,34.490331,-119.511037
Affected (1-9%),,Fire Resistant,Unenclosed,Screened,Combustible,Unknown,,,241.5434105,0,,34.490391,-119.51106
Destroyed (>50%),,Fire Resistant,Not Applicable,Unknown,Unknown,Unknown,,,0,0,,34.490331,-119.511037
Destroyed (>50%),,Fire Resistant,Not Applicable,Unknown,Unknown,Unknown,,,0,0,,34.490331,-119.511037
Destroyed (>50%),,Fire Resistant,Not Applicable,Unknown,Fire Resistant,Single Pane,,,0,0,,34.490331,-119.511037
Destroyed (>50%),,Fire Resistant,Not Applicable,Unknown,Unknown,Unknown,,,0,0,,34.490331,-119.511037
Destroyed (>50%),,Fire Resistant,Not Applicable,Unknown,Unknown,Unknown,,,0,0,,34.490331,-119.511037
Destroyed (>50%),,Fire Resistant,Not Applicable,Unknown,Fire Resistant,Single Pane,,,0,0,,34.490331,-119.511037
Destroyed (>50%),,Fire Resistant,Not Applicable,Unknown,Unknown,Unknown,,,0,0,,34.490331,-119.511037
Destroyed (>50%),,Fire Resistant,Not Applicable,Unknown,Unknown,Unknown,,,0,0,,34.490331,-119.511037
Minor (10-25%),,Fire Resistant,Not Applicable,No Vents,Fire Resistant,Single Pane,,,0,0,,34.490331,-119.511037
Affected (1-9%),,Fire Resistant,Not Applicable,Screened,Fire Resistant,Single Pane,,,0,0,,34.490331,-119.511037
Destroyed (>50%),,Fire Resistant,Not Applicable,Unknown,Fire Resistant,Single Pane,,,0,0,,34.490331,-119.511037
Destroyed (>50%),,Fire Resistant,Unknown,Unknown,Fire Resistant,Multi Pane,,,0,0,,34.490331,-119.511037
Destroyed (>50%),,Fire Resistant,Unknown,Unknown,Fire Resistant,Multi Pane,,,0,0,,34.490331,-119.511037
Destroyed (>50%),,Fire Resistant,Not Applicable,Unknown,Fire Resistant,Single Pane,,,0,0,,34.490331,-119.511037
Destroyed (>50%),,Fire Resistant,Not Applicable,Unknown,Unknown,Unknown,,,0,0,,34.490331,-119.511037
Destroyed (>50%),,Fire Resistant,Not Applicable,Unknown,Fire Resistant,Single Pane,,,0,0,,34.490331,-119.511037
Affected (1-9%),,Fire Resistant,Not Applicable,Screened,Fire Resistant,Single Pane,,,0,0,,34.490331,-119.511037
Destroyed (>50%),,Combustible,Unknown,Unknown,Combustible,Single Pane,,,0,0,,34.490331,-119.511037
Minor (10-25%),,Fire Resistant,Not Applicable,No Vents,Fire Resistant,Single Pane,,,0,0,,34.490331,-119.511037
Destroyed (>50%),,Fire Resistant,Unknown,Unknown,Combustible,Unknown,,,53.22133386,0,,34.490391,-119.51106
Minor (10-25%),,Fire Resistant,Not Applicable,No Vents,Fire Resistant,Single Pane,,,0,0,,34.490331,-119.511037
Affected (1-9%),,Fire Resistant,Not Applicable,Screened,Fire Resistant,Single Pane,,,0,0,,34.490331,-119.511037
Affected (1-9%),,Fire Resistant,Not Applicable,Screened,Fire Resistant,Unknown,,,0,0,,34.490331,-119.511037
Destroyed (>50%),,Fire Resistant,Not Applicable,Unknown,Fire Resistant,Single Pane,,,0,0,,34.490331,-119.511037
Destroyed (>50%),,Fire Resistant,Not Applicable,Unknown,Fire Resistant,Single Pane,,,0,0,,34.490331,-119.511037
No Damage,,,,,,,,,361.5893576,0.071140544,2.616321564,34.28887199,-119.2877583
No Damage,,Unknown,Enclosed,Unknown,Unknown,Unknown,,,134.3459687,0.228099094,,34.3480536,-119.3362255
No Damage,,Unknown,Enclosed,Unknown,Unknown,Unknown,,,134.3459687,0.137602132,,34.3480536,-119.3362255
No Damage,,Unknown,Not Applicable,Unknown,Unknown,Unknown,,,271.9172194,0.302663981,14.8184576,34.2963903,-119.2734448
No Damage,,Fire Resistant,Enclosed,Unknown,Fire Resistant,Unknown,,,188.0553082,0.30267022,2.098167896,34.2963903,-119.2734448
No Damage,93103,,,,,,,,2981.504225,0,,34.4662154,-119.6779963
Affected (1-9%),,Fire Resistant,Enclosed,No Vents,Combustible,Multi Pane,,1989,0,0,7.673246861,34.411951,-119.27637
No Damage,93022,,,,,,,,23.35526036,0.071548123,,34.41181639,-119.2760755
No Damage,93022,,,,,,,,12.79065216,0.11581326,3.510692596,34.41155114,-119.2754951
Affected (1-9%),,Fire Resistant,Enclosed,No Vents,Combustible,Multi Pane,,1989,0,0,7.673246861,34.411951,-119.27637
No Damage,93022,,,,,,,,85.78650495,0.079492188,,34.41142713,-119.2752237
No Damage,93022,,,,,,,,10.24044813,0.118141276,12.42559814,34.411951,-119.27637
No Damage,93022,,,,,,,,18.28895122,0,,34.41185481,-119.2761595
No Damage,93022,,,,,,,,10.24044813,0.05040134,10.95698547,34.411951,-119.27637
No Damage,93022,,,,,,,,40.8267933,0.157473009,,34.41187261,-119.2761985
No Damage,93022,,,,,,,,13.86523815,0,,34.41163897,-119.2756873
No Damage,93022,,,,,,,,12.79065216,0,,34.41167707,-119.2757706
No Damage,93022,,,,,,,,40.8267933,0,,34.411951,-119.27637
No Damage,93022,,,,,,,,83.01306365,0.033275282,2.436062098,34.411951,-119.27637
No Damage,93022,,,,,,,,32.60511556,0.004343126,3.510692596,34.4114101,-119.2751865
Affected (1-9%),,Fire Resistant,Enclosed,No Vents,Combustible,Multi Pane,,1989,0,0,7.673246861,34.411951,-119.27637
No Damage,93022,,,,,,,,13.86523815,0,9.376893997,34.41174031,-119.275909
Affected (1-9%),,Fire Resistant,Enclosed,No Vents,Combustible,Multi Pane,,1989,0,0,7.673246861,34.411951,-119.27637
No Damage,,Unknown,Enclosed,Unknown,Unknown,Unknown,,,673.4494308,0.114171549,,34.3486091,-119.3334476
No Damage,93022,,,,,,,,59.77285211,0.265721029,9.443593979,34.4133017,-119.2749892
No Damage,93022,,,,,,,,52.86794059,0.361575148,,34.41325836,-119.2748184
No Damage,93022,,,,,,,,25.4020978,0,9.586863518,34.4133017,-119.2749892
No Damage,93022,,,,,,,,54.64074225,0.178369141,11.73429203,34.4133017,-119.2749892
No Damage,93022,,,,,,,,500.7191741,0,1.316054702,34.4133017,-119.2749892
No Damage,93022,,,,,,,,25.4020978,0.009894477,9.586863518,34.4133017,-119.2749892
No Damage,,Unknown,Not Applicable,Unknown,Unknown,Unknown,,,335.2856282,0.118416951,,34.3491646,-119.3362255
No Damage,93024,Unknown,Unknown,Unknown,Unknown,Unknown,,,0,0.18093967,11.29505825,34.4125671,-119.1879969
No Damage,93024,,,,,,,,191.7750897,0.281432834,,34.4125671,-119.1879969
No Damage,93024,Unknown,Unknown,Unknown,Unknown,Unknown,,,0,0.18093967,11.29505825,34.4125671,-119.1879969
No Damage,93024,Unknown,Unknown,Unknown,Unknown,Unknown,,,0,0.052945692,11.29505825,34.4125671,-119.1879969
No Damage,93024,Fire Resistant,Enclosed,Unknown,Fire Resistant,Unknown,,,81.0479413,0.178003201,11.31396961,34.4125671,-119.1879969
No Damage,93024,Unknown,Unknown,Unknown,Unknown,Unknown,,,0,0.052945692,11.29505825,34.4125671,-119.1879969
No Damage,,,,,,,,,8.456918986,0,11.37360954,34.43857764,-119.1249659
Major (26-50%),,Combustible,Not Applicable,Unknown,Combustible,Unknown,,1990,69.33174463,0.144036865,13.0264492,34.43950478,-119.1243429
Affected (1-9%),,Fire Resistant,Enclosed,Unknown,Fire Resistant,Unknown,,1990,0,0.311034885,9.154159546,34.43928952,-119.1245093
Destroyed (>50%),,Fire Resistant,Unknown,Screened,Combustible,Single Pane,,,0,0.00466078,12.94056702,34.436674,-119.12617
No Damage,,,,,,,,,60.54726919,0.183681505,1.276556134,34.43969278,-119.1209567
No Damage,,,,,,,,,217.8750198,0.129103461,12.88672829,34.43840564,-119.1250728
Destroyed (>50%),,Fire Resistant,Unknown,Unknown,Combustible,Unknown,,1990,38.47139772,0.111128065,5.551698208,34.43914579,-119.1246039
Destroyed (>50%),,Fire Resistant,Unknown,Unknown,Combustible,Single Pane,,,19.30917471,0.143336182,11.31025219,34.43663916,-119.1261932
No Damage,,,,,,,,,8.456918986,0,11.37360954,34.43849422,-119.1250159
No Damage,,,,,,,,,11.07050088,0.211169569,13.41032887,34.43789411,-119.1254071
No Damage,,,,,,,,,11.07050088,0.043487549,13.41051292,34.43792556,-119.1253874
No Damage,,,,,,,,,51.05687639,0,12.75380611,34.43668437,-119.1261635
Destroyed (>50%),,Fire Resistant,Unknown,Unknown,Fire Resistant,Single Pane,,,30.99969324,0.294530436,12.3652153,34.43684166,-119.1260652
Minor (10-25%),93024,Fire Resistant,Enclosed,No Vents,Fire Resistant,Single Pane,,,0,0.28713189,5.614442825,34.412,-119.179
Minor (10-25%),93024,Fire Resistant,Enclosed,No Vents,Fire Resistant,Single Pane,,,0,0.28713189,,34.412,-119.179
Minor (10-25%),93024,Fire Resistant,Enclosed,No Vents,Fire Resistant,Single Pane,,,0,0.30182034,,34.412,-119.179
Minor (10-25%),93024,Fire Resistant,Enclosed,No Vents,Fire Resistant,Single Pane,,,0,0.30182034,5.614442825,34.412,-119.179
Destroyed (>50%),,Unknown,Not Applicable,Unknown,Unknown,Unknown,,,188.0553082,0.061021593,14.43992424,34.295557,-119.2734448
Destroyed (>50%),,Fire Resistant,Not Applicable,Unknown,Combustible,Unknown,,2002,231.3509988,0,9.287979126,34.471874,-119.199672
Minor (10-25%),93024,Fire Resistant,Unenclosed,Screened,Combustible,Single Pane,,1956,94.37849161,0,8.145247459,34.472391,-119.199371
No Damage,93024,,,,,,,,3.595950202,0.072887099,1.084707141,34.4733241,-119.1990109
No Damage,93024,,,,,,,,190.1608074,0.085349935,5.600683689,34.4735298,-119.1990491
No Damage,93024,,,,,,,,447.837239,0,2.301138401,34.4738054,-119.1993494
Destroyed (>50%),93024,Unknown,Unknown,Unknown,Unknown,Unknown,,1957,48.76416793,0,4.979214191,34.4733241,-119.1990109
No Damage,93024,,,,,,,,17.43712822,0.192601725,,34.4738054,-119.1993494
Major (26-50%),93024,Fire Resistant,Enclosed,Unknown,Combustible,Single Pane,,1956,94.37849161,0,8.646648407,34.472391,-119.199371
No Damage,93024,,,,,,,,48.76416793,0,6.057518005,34.4733241,-119.1990109
